partida_id,rodata,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_rodata,mandante_clube,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_rodata,visitante_clube,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
6937,11,Corinthians,Bahia,4-2-3-1,4-2-3-1,Corinthians,3,2,11,Corinthians,5,33%,277,15,3,0,1,4,11,Bahia,7,67%,533,13,2,0,5,11
6938,11,Fortaleza,Internacional,4-2-3-1,4-1-2-1-2,Fortaleza,1,0,11,Fortaleza,3,42%,318,9,1,0,2,3,11,Internacional,1,58%,420,20,3,0,2,7
6939,11,Bragantino,Ceara,4-3-3,4-2-3-1,Bragantino,4,2,11,Bragantino,9,42%,308,24,4,0,2,5,11,Ceara,6,58%,417,11,3,0,1,9
6940,11,Atletico-GO,Atletico-MG,4-2-3-1,4-3-3,Atletico-MG,3,4,11,Atletico-GO,9,44%,359,16,2,0,1,6,11,Atletico-MG,8,56%,468,14,0,0,4,4
6941,11,Gremio,Palmeiras,4-5-1,4-3-2-1,-,1,1,11,Gremio,3,64%,590,21,2,0,0,6,11,Palmeiras,2,36%,336,21,3,0,2,3
6942,11,Coritiba,Vasco,4-3-3,4-2-3-1,Coritiba,1,0,11,Coritiba,2,55%,497,14,1,0,3,6,11,Vasco,3,45%,415,15,2,0,0,6
6944,11,Sport,Fluminense,4-3-3,4-1-2-1-2,Sport,1,0,11,Sport,3,26%,251,10,0,0,3,5,11,Fluminense,4,74%,700,9,1,0,3,8
6996,12,Sport,Corinthians,4-2-3-1,4-2-3-1,Sport,1,0,12,Sport,2,47%,451,11,3,0,1,3,12,Corinthians,2,53%,486,15,4,0,2,8
6997,12,Athletico-PR,Bahia,4-3-3,4-4-2,Athletico-PR,1,0,12,Athletico-PR,3,56%,528,20,4,0,2,1,12,Bahia,4,44%,410,11,1,0,4,6
6998,12,Internacional,Sao Paulo,4-2-3-1,4-2-3-1,-,1,1,12,Internacional,1,42%,401,16,2,1,3,1,12,Sao Paulo,6,58%,536,16,0,0,0,4
6999,12,Atletico-MG,Gremio,4-2-3-1,4-2-3-1,Atletico-MG,3,1,12,Atletico-MG,6,54%,478,20,1,0,0,9,12,Gremio,4,46%,408,11,1,0,0,4
7000,12,Vasco,Bragantino,4-2-3-1,4-3-3,-,1,1,12,Vasco,1,58%,511,9,2,0,4,2,12,Bragantino,3,42%,363,16,1,0,1,5
7001,12,Palmeiras,Flamengo,4-1-4-1,4-2-3-1,-,1,1,12,Palmeiras,7,60%,493,14,4,0,1,5,12,Flamengo,4,40%,335,16,2,0,0,4
7003,12,Atletico-GO,Botafogo-RJ,4-2-3-1,3-4-2-1,-,1,1,12,Atletico-GO,2,54%,406,16,2,0,2,7,12,Botafogo-RJ,5,46%,359,12,3,0,0,5
7002,12,Ceara,Goias,4-2-3-1,4-1-4-1,-,2,2,12,Ceara,5,60%,411,13,3,0,9,11,12,Goias,7,40%,286,14,4,0,3,7
7004,12,Santos,Fortaleza,4-1-4-1,4-2-3-1,-,1,1,12,Santos,6,55%,416,12,1,0,1,9,12,Fortaleza,3,45%,369,20,1,0,1,5
7005,12,Fluminense,Coritiba,4-2-3-1,4-2-3-1,Fluminense,4,0,12,Fluminense,7,43%,409,16,1,0,0,5,12,Coritiba,1,57%,532,19,1,1,3,4
6893,1,Botafogo-RJ,Bahia,3-4-1-2,4-4-2,Bahia,1,2,1,Botafogo-RJ,2,62%,502,18,2,1,0,8,1,Bahia,4,38%,322,14,3,0,1,5
7006,13,Gremio,Internacional,4-1-4-1,4-1-3-2,-,1,1,13,Gremio,5,46%,388,15,0,1,1,5,13,Internacional,2,54%,453,16,1,1,1,5
7007,13,Palmeiras,Ceara,4-2-3-1,4-2-3-1,Palmeiras,2,1,13,Palmeiras,11,64%,560,10,1,0,1,9,13,Ceara,5,36%,319,20,4,0,0,4
7015,13,Atletico-MG,Vasco,4-1-4-1,4-2-3-1,Atletico-MG,4,1,13,Atletico-MG,0,Porcentagem Desconhecida,0,0,0,0,0,0,13,Vasco,0,Porcentagem Desconhecida,0,0,0,0,0,0
7009,13,Botafogo-RJ,Fluminense,4-3-3,4-2-3-1,-,1,1,13,Botafogo-RJ,7,52%,385,20,0,0,0,7,13,Fluminense,5,48%,365,21,1,0,2,4
7010,13,Coritiba,Sao Paulo,4-2-3-1,4-4-2,-,1,1,13,Coritiba,1,25%,234,13,2,0,0,2,13,Sao Paulo,5,75%,671,12,3,0,2,11
7011,13,Flamengo,Athletico-PR,4-2-3-1,4-3-3,Flamengo,3,1,13,Flamengo,7,55%,446,18,3,0,2,4,13,Athletico-PR,3,45%,376,22,4,0,2,5
7013,13,Goias,Santos,4-1-4-1,4-1-4-1,Santos,2,3,13,Goias,4,55%,384,16,3,1,4,2,13,Santos,4,45%,317,15,3,1,0,4
7014,13,Bahia,Sport,4-4-2,4-2-3-1,Sport,1,2,13,Bahia,11,60%,488,15,2,0,2,11,13,Sport,2,40%,361,13,3,0,0,0
7016,14,Corinthians,Santos,4-4-2,4-4-2,-,1,1,14,Corinthians,4,62%,558,19,2,0,0,6,14,Santos,2,38%,337,16,2,0,0,3
7018,14,Bahia,Vasco,4-2-3-1,4-2-3-1,Bahia,3,0,14,Bahia,6,47%,454,18,4,0,0,4,14,Vasco,1,53%,496,15,2,1,1,6
7017,14,Flamengo,Sport,4-2-3-1,4-2-3-1,Flamengo,3,0,14,Flamengo,7,63%,572,14,0,0,1,8,14,Sport,1,37%,335,16,3,0,1,6
7019,14,Gremio,Coritiba,4-2-3-1,4-2-3-1,Gremio,2,1,14,Gremio,5,49%,466,18,2,0,1,6,14,Coritiba,3,51%,475,21,2,0,4,6
7020,14,Sao Paulo,Atletico-GO,4-1-4-1,4-2-3-1,Sao Paulo,3,0,14,Sao Paulo,8,52%,431,17,3,0,1,5,14,Atletico-GO,5,48%,415,12,2,0,2,3
7021,14,Goias,Fluminense,4-4-2,4-2-3-1,Fluminense,2,4,14,Goias,3,43%,347,19,3,0,0,5,14,Fluminense,5,57%,472,15,2,0,4,4
7022,14,Botafogo-RJ,Palmeiras,4-3-3,4-2-3-1,Botafogo-RJ,2,1,14,Botafogo-RJ,4,35%,298,16,4,0,0,2,14,Palmeiras,4,65%,534,15,4,0,2,5
7023,14,Fortaleza,Atletico-MG,4-2-3-1,4-1-4-1,Fortaleza,2,1,14,Fortaleza,3,31%,263,9,2,1,1,1,14,Atletico-MG,4,69%,577,19,3,0,2,8
7025,14,Bragantino,Internacional,4-2-3-1,4-1-2-1-2,Internacional,0,2,14,Bragantino,2,47%,404,18,3,1,2,7,14,Internacional,5,53%,460,22,3,0,1,2
7026,15,Vasco,Flamengo,4-2-3-1,4-2-3-1,Flamengo,1,2,15,Vasco,4,37%,344,14,2,0,3,5,15,Flamengo,3,63%,571,25,5,0,2,5
7028,15,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,Sao Paulo,0,2,15,Palmeiras,3,47%,424,15,2,0,2,8,15,Sao Paulo,4,53%,483,17,1,0,0,4
7029,15,Atletico-MG,Goias,4-1-4-1,4-2-3-1,Atletico-MG,3,0,15,Atletico-MG,11,67%,614,14,0,0,4,8,15,Goias,3,33%,315,11,1,0,1,1
7030,15,Fluminense,Bahia,4-2-3-1,4-2-3-1,Fluminense,1,0,15,Fluminense,2,48%,401,26,2,0,0,3,15,Bahia,1,52%,429,18,3,0,0,4
7031,15,Santos,Gremio,4-2-3-1,4-1-4-1,Santos,2,1,15,Santos,6,56%,402,17,2,0,3,4,15,Gremio,4,44%,314,14,2,1,2,7
7033,15,Atletico-GO,Bragantino,4-2-3-1,4-2-3-1,Atletico-GO,2,1,15,Atletico-GO,8,53%,368,17,1,0,0,7,15,Bragantino,5,47%,336,18,1,0,2,11
7032,15,Sport,Botafogo-RJ,4-2-3-1,4-3-3,Botafogo-RJ,1,2,15,Sport,3,63%,528,11,3,0,0,6,15,Botafogo-RJ,4,37%,314,15,1,1,0,8
7034,15,Ceara,Corinthians,4-2-3-1,4-4-2,Ceara,2,1,15,Ceara,4,39%,304,9,4,1,2,6,15,Corinthians,3,61%,475,10,1,1,1,6
7035,15,Internacional,Athletico-PR,4-1-3-2,4-2-3-1,Internacional,2,1,15,Internacional,6,45%,404,19,2,0,3,6,15,Athletico-PR,4,55%,483,14,0,0,2,1
6945,11,Flamengo,Goias,4-2-3-1,4-3-3,Flamengo,2,1,11,Flamengo,12,66%,562,12,1,0,1,9,11,Goias,4,34%,299,12,4,0,4,4
7036,16,Palmeiras,Coritiba,4-1-4-1,4-2-3-1,Coritiba,1,3,16,Palmeiras,5,55%,431,13,3,0,1,6,16,Coritiba,9,45%,382,20,2,0,2,2
7037,16,Gremio,Botafogo-RJ,4-2-3-1,4-3-3,Gremio,3,1,16,Gremio,4,51%,479,11,3,1,1,1,16,Botafogo-RJ,3,49%,458,13,2,0,0,4
7038,16,Santos,Atletico-GO,4-1-4-1,4-2-3-1,Atletico-GO,0,1,16,Santos,3,59%,400,18,3,0,1,7,16,Atletico-GO,1,41%,288,21,3,0,2,2
7039,16,Athletico-PR,Corinthians,4-2-3-1,4-3-3,Corinthians,0,1,16,Athletico-PR,9,62%,545,18,3,0,2,8,16,Corinthians,6,38%,332,14,3,1,1,2
7040,16,Atletico-MG,Fluminense,4-1-4-1,4-3-3,-,1,1,16,Atletico-MG,8,66%,571,11,3,0,0,9,16,Fluminense,3,34%,295,9,1,0,3,4
7041,16,Sport,Internacional,4-4-1-1,4-2-3-1,Internacional,3,5,16,Sport,5,48%,438,6,3,0,1,2,16,Internacional,8,52%,450,19,2,0,3,7
7042,16,Flamengo,Bragantino,4-2-3-1,4-2-3-1,-,1,1,16,Flamengo,10,66%,606,16,2,0,1,5,16,Bragantino,3,34%,314,14,1,0,2,1
7043,16,Goias,Bahia,4-2-3-1,4-2-3-1,-,1,1,16,Goias,4,49%,402,16,5,0,1,5,16,Bahia,3,51%,403,18,3,2,3,2
7046,17,Atletico-GO,Athletico-PR,4-2-3-1,4-3-3,-,1,1,17,Atletico-GO,1,36%,271,10,3,2,1,2,17,Athletico-PR,6,64%,454,20,5,0,2,11
7047,17,Coritiba,Santos,4-2-3-1,4-1-4-1,Santos,1,2,17,Coritiba,4,57%,442,18,5,0,1,9,17,Santos,2,43%,341,25,2,0,0,1
7048,17,Fluminense,Ceara,4-2-3-1,4-2-3-1,-,2,2,17,Fluminense,3,59%,539,17,3,0,2,4,17,Ceara,4,41%,389,16,3,0,2,3
7050,17,Corinthians,Flamengo,4-2-3-1,4-2-3-1,Flamengo,1,5,17,Corinthians,7,38%,314,14,4,0,1,10,17,Flamengo,6,62%,530,13,5,0,2,3
7051,17,Internacional,Vasco,4-2-3-1,4-2-3-1,Internacional,2,0,17,Internacional,7,53%,524,17,1,0,1,6,17,Vasco,3,47%,482,11,1,0,0,3
7053,17,Fortaleza,Palmeiras,4-4-2,4-4-2,Fortaleza,2,0,17,Fortaleza,4,52%,464,14,2,0,0,1,17,Palmeiras,3,48%,422,19,3,1,2,7
7052,17,Bragantino,Sport,4-2-3-1,4-2-3-1,Bragantino,2,0,17,Bragantino,4,50%,449,13,2,0,1,8,17,Sport,1,50%,464,13,2,0,0,6
7054,17,Bahia,Atletico-MG,4-4-2,4-1-4-1,Bahia,3,1,17,Bahia,6,33%,294,14,4,0,1,2,17,Atletico-MG,4,67%,555,14,1,0,1,8
7056,18,Vasco,Corinthians,4-2-3-1,4-1-4-1,Corinthians,1,2,18,Vasco,8,64%,547,12,1,0,1,9,18,Corinthians,4,36%,313,18,2,0,2,6
7057,18,Bragantino,Goias,4-3-3,4-2-3-1,Bragantino,2,0,18,Bragantino,5,54%,408,17,0,0,1,6,18,Goias,1,46%,361,15,3,0,3,4
7058,18,Ceara,Coritiba,4-2-3-1,4-2-3-1,Ceara,2,1,18,Ceara,4,36%,270,22,3,0,1,5,18,Coritiba,6,64%,493,12,1,0,1,8
7060,18,Atletico-GO,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,0,3,18,Atletico-GO,5,57%,474,15,1,0,0,6,18,Palmeiras,4,43%,360,17,4,0,2,3
7061,18,Fluminense,Santos,4-3-3,4-4-1-1,Fluminense,3,1,18,Fluminense,8,47%,275,13,5,0,2,10,18,Santos,2,53%,301,18,4,0,3,8
7062,18,Athletico-PR,Gremio,4-2-3-1,4-2-3-1,Gremio,1,2,18,Athletico-PR,1,66%,557,15,3,0,1,4,18,Gremio,2,34%,291,11,1,0,1,2
7063,18,Internacional,Flamengo,4-2-2-2,4-2-3-1,-,2,2,18,Internacional,5,28%,244,16,6,0,1,1,18,Flamengo,6,72%,616,16,5,0,1,7
7066,19,Botafogo-RJ,Ceara,4-3-3,4-2-3-1,-,2,2,19,Botafogo-RJ,7,61%,493,17,3,1,1,4,19,Ceara,4,39%,314,19,4,1,0,2
7067,19,Coritiba,Atletico-GO,4-3-3,4-2-3-1,Coritiba,1,0,19,Coritiba,1,30%,248,22,2,0,0,0,19,Atletico-GO,5,70%,557,18,5,0,0,12
7068,19,Corinthians,Internacional,4-2-3-1,4-4-2,Corinthians,1,0,19,Corinthians,3,34%,314,16,4,0,2,2,19,Internacional,0,66%,580,13,3,1,2,4
7069,19,Fortaleza,Fluminense,4-5-1,4-4-2,Fluminense,0,1,19,Fortaleza,1,43%,387,14,2,1,0,3,19,Fluminense,4,57%,481,18,1,0,1,7
7070,19,Flamengo,Sao Paulo,4-2-3-1,4-4-2,Sao Paulo,1,4,19,Flamengo,7,54%,446,18,4,0,2,6,19,Sao Paulo,7,46%,396,18,3,0,0,4
7071,19,Sport,Athletico-PR,4-4-2,4-2-3-1,Sport,1,0,19,Sport,3,41%,340,17,2,1,3,2,19,Athletico-PR,2,59%,474,15,1,0,3,5
7072,19,Santos,Bahia,4-3-3,4-2-3-1,Santos,3,1,19,Santos,6,57%,463,19,4,0,2,6,19,Bahia,6,43%,345,13,2,0,3,9
7073,19,Goias,Vasco,4-2-3-1,4-2-3-1,-,1,1,19,Goias,10,46%,354,16,5,0,2,2,19,Vasco,1,54%,401,20,7,0,5,6
7074,19,Palmeiras,Atletico-MG,4-2-3-1,4-1-4-1,Palmeiras,3,0,19,Palmeiras,8,35%,300,10,2,0,2,3,19,Atletico-MG,2,65%,546,12,1,0,0,9
7075,19,Gremio,Bragantino,4-2-3-1,4-3-3,Gremio,2,1,19,Gremio,3,56%,579,13,1,0,1,3,19,Bragantino,7,44%,466,12,1,0,0,4
7076,20,Athletico-PR,Fortaleza,4-2-3-1,4-4-2,Athletico-PR,2,1,20,Athletico-PR,6,63%,482,20,3,0,3,10,20,Fortaleza,5,37%,297,14,2,0,4,3
7077,20,Sao Paulo,Goias,4-1-2-1-2,4-2-3-1,Sao Paulo,2,1,20,Sao Paulo,9,65%,503,9,2,0,1,10,20,Goias,3,35%,272,19,0,1,1,2
7078,20,Atletico-GO,Corinthians,4-2-3-1,4-2-3-1,-,1,1,20,Atletico-GO,5,45%,339,22,3,0,2,7,20,Corinthians,2,55%,421,25,4,0,2,3
7080,20,Internacional,Coritiba,4-1-3-2,4-3-3,-,2,2,20,Internacional,4,60%,526,9,2,1,0,9,20,Coritiba,3,40%,369,13,3,0,2,3
7079,20,Vasco,Palmeiras,3-4-2-1,4-2-3-1,Palmeiras,0,1,20,Vasco,3,44%,376,17,1,0,0,0,20,Palmeiras,3,56%,468,19,3,0,1,4
7082,20,Atletico-MG,Flamengo,3-4-3,4-1-4-1,Atletico-MG,4,0,20,Atletico-MG,4,30%,283,21,5,0,1,2,20,Flamengo,5,70%,635,13,4,0,1,7
7083,20,Bahia,Botafogo-RJ,4-2-3-1,4-3-3,Bahia,1,0,20,Bahia,5,59%,499,19,2,0,1,4,20,Botafogo-RJ,3,41%,361,17,3,0,1,4
7081,20,Bragantino,Santos,4-2-3-1,4-1-4-1,-,1,1,20,Bragantino,2,48%,413,15,1,0,1,5,20,Santos,0,52%,448,20,4,0,1,3
7084,20,Fluminense,Gremio,4-2-3-1,4-2-3-1,Gremio,0,1,20,Fluminense,4,59%,569,12,0,0,1,4,20,Gremio,4,41%,396,13,1,0,2,5
7064,18,Bahia,Fortaleza,4-2-3-1,4-4-2,Bahia,2,1,18,Bahia,6,33%,256,14,3,0,1,4,18,Fortaleza,1,67%,523,11,3,0,2,7
7086,21,Sport,Vasco,4-2-3-1,3-4-2-1,Vasco,0,2,21,Sport,3,64%,573,14,0,0,2,4,21,Vasco,4,36%,328,21,2,0,1,2
7087,21,Santos,Internacional,4-2-3-1,4-4-2,Santos,2,0,21,Santos,7,39%,302,24,1,0,1,2,21,Internacional,6,61%,479,18,2,0,2,7
7088,21,Goias,Athletico-PR,4-2-3-1,4-3-3,Athletico-PR,0,1,21,Goias,1,48%,347,14,5,0,3,8,21,Athletico-PR,8,52%,376,12,1,0,0,10
7090,21,Fortaleza,Sao Paulo,4-4-2,4-3-3,Sao Paulo,2,3,21,Fortaleza,5,49%,395,15,2,0,1,2,21,Sao Paulo,4,51%,404,18,4,0,2,3
7091,21,Gremio,Ceara,4-2-3-1,4-4-2,Gremio,4,2,21,Gremio,7,61%,749,8,1,0,1,3,21,Ceara,3,39%,473,14,2,0,0,4
7089,21,Corinthians,Atletico-MG,4-4-2,4-2-3-1,Atletico-MG,1,2,21,Corinthians,1,33%,269,29,3,0,2,6,21,Atletico-MG,4,67%,544,11,5,0,1,6
7092,21,Palmeiras,Fluminense,4-2-3-1,4-3-3,Palmeiras,2,0,21,Palmeiras,5,51%,455,15,2,0,3,3,21,Fluminense,5,49%,440,8,2,0,3,5
7093,21,Flamengo,Atletico-GO,4-4-2,4-2-3-1,-,1,1,21,Flamengo,7,66%,559,15,2,0,1,11,21,Atletico-GO,5,34%,293,16,1,0,2,4
7094,21,Coritiba,Bahia,4-3-3,4-2-3-1,Bahia,1,2,21,Coritiba,2,54%,451,12,3,0,1,7,21,Bahia,5,46%,401,12,4,0,1,5
7095,21,Botafogo-RJ,Bragantino,4-3-3,4-4-2,Bragantino,1,2,21,Botafogo-RJ,3,61%,439,16,0,0,2,7,21,Bragantino,5,39%,273,18,3,0,0,3
6954,6,Atletico-MG,Athletico-PR,4-1-4-1,4-4-2,Athletico-PR,0,2,6,Atletico-MG,6,65%,550,8,1,0,1,9,6,Athletico-PR,6,35%,317,24,2,0,1,1
7096,22,Bragantino,Bahia,4-4-2,4-2-3-1,Bragantino,4,0,22,Bragantino,7,53%,444,16,2,0,0,5,22,Bahia,1,47%,383,13,4,0,0,9
7097,22,Athletico-PR,Santos,4-4-2,4-2-3-1,Athletico-PR,1,0,22,Athletico-PR,4,61%,525,22,0,0,2,9,22,Santos,4,39%,344,13,2,0,1,2
7098,22,Flamengo,Coritiba,4-4-2,3-4-3,Flamengo,3,1,22,Flamengo,9,62%,656,16,1,0,0,4,22,Coritiba,1,38%,402,18,3,0,1,4
7099,22,Goias,Palmeiras,4-2-3-1,3-4-1-2,Goias,1,0,22,Goias,2,60%,487,20,2,0,1,1,22,Palmeiras,3,40%,334,15,2,1,1,4
7101,22,Ceara,Atletico-MG,4-4-2,4-1-4-1,-,2,2,22,Ceara,5,46%,400,11,4,0,2,2,22,Atletico-MG,4,54%,455,12,1,1,1,7
7100,22,Sao Paulo,Vasco,4-4-2,3-4-2-1,-,1,1,22,Sao Paulo,5,70%,685,7,2,0,2,7,22,Vasco,3,30%,298,19,4,0,2,4
7102,22,Internacional,Fluminense,4-2-3-1,4-2-3-1,Fluminense,1,2,22,Internacional,4,51%,454,20,2,0,1,4,22,Fluminense,2,49%,455,20,4,0,0,4
7103,22,Botafogo-RJ,Fortaleza,4-3-3,4-4-2,Fortaleza,1,2,22,Botafogo-RJ,6,59%,481,18,1,0,3,7,22,Fortaleza,6,41%,355,15,1,0,2,5
7105,22,Sport,Atletico-GO,4-4-2,4-2-3-1,Atletico-GO,0,1,22,Sport,1,63%,431,17,1,0,1,10,22,Atletico-GO,4,37%,260,16,3,0,2,5
7045,16,Ceara,Sao Paulo,4-2-3-1,4-4-2,-,1,1,16,Ceara,6,31%,303,20,5,0,2,5,16,Sao Paulo,4,69%,659,13,3,0,1,5
7106,23,Atletico-MG,Botafogo-RJ,3-2-4-1,4-2-3-1,Atletico-MG,2,1,23,Atletico-MG,6,55%,463,25,2,0,2,10,23,Botafogo-RJ,3,45%,397,19,4,0,4,2
7107,23,Coritiba,Corinthians,4-3-3,4-2-3-1,Corinthians,0,1,23,Coritiba,3,53%,462,13,2,0,1,4,23,Corinthians,2,47%,418,25,2,0,2,3
7108,23,Fortaleza,Goias,4-4-2,4-3-3,-,1,1,23,Fortaleza,8,70%,619,17,2,0,3,2,23,Goias,1,30%,266,19,0,0,0,0
7110,23,Santos,Sport,4-3-3,5-4-1,Santos,4,2,23,Santos,5,59%,421,17,3,0,3,5,23,Sport,3,41%,293,24,3,0,0,4
7109,23,Palmeiras,Athletico-PR,4-2-3-1,4-3-3,Palmeiras,3,0,23,Palmeiras,8,59%,470,16,2,0,4,10,23,Athletico-PR,1,41%,354,15,1,0,2,1
7111,23,Bahia,Sao Paulo,4-3-3,4-4-2,Sao Paulo,1,3,23,Bahia,6,37%,351,12,0,0,1,5,23,Sao Paulo,8,63%,597,15,2,0,1,9
6955,6,Gremio,Goias,4-2-3-1,4-3-3,Gremio,2,1,6,Gremio,10,66%,680,15,2,0,2,8,6,Goias,2,34%,353,17,2,0,1,1
7113,23,Vasco,Ceara,3-4-2-1,4-2-3-1,Ceara,1,4,23,Vasco,4,69%,486,15,3,0,1,9,23,Ceara,6,31%,230,18,2,0,3,3
6894,1,Goias,Sao Paulo,3-4-3,4-2-2-2,Sao Paulo,0,3,1,Goias,3,41%,324,16,3,0,0,2,1,Sao Paulo,6,59%,466,19,0,0,1,9
7118,24,Botafogo-RJ,Flamengo,4-3-3,4-4-2,Flamengo,0,1,24,Botafogo-RJ,3,34%,293,16,1,1,0,5,24,Flamengo,3,66%,569,26,1,1,0,7
7117,24,Santos,Palmeiras,4-2-3-1,4-2-3-1,-,2,2,24,Santos,5,60%,386,14,3,0,2,8,24,Palmeiras,5,40%,263,16,3,1,0,7
7119,24,Fluminense,Athletico-PR,4-2-2-2,4-4-2,Fluminense,3,1,24,Fluminense,13,70%,578,16,4,0,2,15,24,Athletico-PR,1,30%,254,18,2,1,0,2
7120,24,Bahia,Ceara,4-2-3-1,4-2-3-1,Ceara,0,2,24,Bahia,2,53%,450,12,2,0,1,6,24,Ceara,5,47%,412,17,2,0,1,4
7122,24,Sao Paulo,Sport,4-4-2,5-4-1,Sao Paulo,1,0,24,Sao Paulo,7,64%,647,17,4,0,0,11,24,Sport,0,36%,381,17,4,0,3,1
7123,24,Gremio,Vasco,4-2-3-1,3-4-2-1,Gremio,4,0,24,Gremio,10,60%,604,9,2,0,1,5,24,Vasco,3,40%,408,8,1,0,1,3
7124,24,Atletico-MG,Internacional,3-1-4-2,4-1-4-1,-,2,2,24,Atletico-MG,2,64%,584,18,2,0,4,3,24,Internacional,3,36%,315,14,6,0,5,4
7125,24,Atletico-GO,Goias,4-2-3-1,5-3-2,Goias,0,1,24,Atletico-GO,3,68%,421,17,3,0,4,15,24,Goias,2,32%,207,21,3,0,2,1
7065,18,Sao Paulo,Botafogo-RJ,4-4-2,4-2-3-1,Sao Paulo,4,0,18,Sao Paulo,14,66%,646,12,0,0,1,12,18,Botafogo-RJ,1,34%,353,8,2,1,0,0
7126,25,Athletico-PR,Atletico-MG,4-4-2,4-2-3-1,Atletico-MG,0,1,25,Athletico-PR,5,42%,353,20,2,0,4,5,25,Atletico-MG,3,58%,488,13,2,0,4,3
7127,25,Bragantino,Fortaleza,4-4-2,4-4-2,Bragantino,2,1,25,Bragantino,7,53%,420,17,3,0,0,2,25,Fortaleza,5,47%,388,18,2,0,2,5
7128,25,Internacional,Botafogo-RJ,4-4-2,4-2-3-1,Internacional,2,1,25,Internacional,3,48%,416,23,4,0,0,4,25,Botafogo-RJ,2,52%,445,19,5,0,0,6
7129,25,Palmeiras,Bahia,4-2-3-1,4-4-2,Palmeiras,3,0,25,Palmeiras,7,60%,511,11,2,0,4,8,25,Bahia,7,40%,343,20,3,0,1,7
7131,25,Ceara,Atletico-GO,4-4-2,4-2-3-1,Atletico-GO,1,2,25,Ceara,3,40%,344,13,0,0,3,2,25,Atletico-GO,6,60%,500,15,3,0,2,8
7132,25,Flamengo,Santos,4-4-2,4-2-3-1,Flamengo,4,1,25,Flamengo,4,56%,457,12,2,0,3,6,25,Santos,3,44%,366,11,1,0,2,4
7133,25,Corinthians,Sao Paulo,4-2-3-1,4-4-2,Corinthians,1,0,25,Corinthians,5,38%,313,12,0,0,0,4,25,Sao Paulo,6,62%,501,8,1,0,1,5
7134,25,Sport,Coritiba,4-2-3-1,4-2-3-1,Sport,1,0,25,Sport,6,55%,447,20,0,0,0,7,25,Coritiba,3,45%,373,14,1,0,0,6
7135,25,Vasco,Fluminense,4-2-3-1,4-4-2,-,1,1,25,Vasco,4,44%,404,21,6,0,1,4,25,Fluminense,4,56%,516,14,2,0,0,2
7136,26,Sao Paulo,Atletico-MG,4-2-3-1,3-5-2,Sao Paulo,3,0,26,Sao Paulo,7,47%,485,9,2,0,3,5,26,Atletico-MG,6,53%,533,10,2,1,3,3
7137,26,Atletico-GO,Fluminense,4-2-3-1,4-1-4-1,Atletico-GO,2,1,26,Atletico-GO,5,39%,278,17,3,0,0,11,26,Fluminense,2,61%,453,18,4,0,0,6
7138,26,Sport,Gremio,4-2-3-1,4-2-3-1,-,1,1,26,Sport,2,43%,402,21,2,0,2,3,26,Gremio,1,57%,518,9,1,1,2,7
7139,26,Internacional,Palmeiras,4-2-3-1,4-2-3-1,Internacional,2,0,26,Internacional,4,41%,327,13,4,0,1,4,26,Palmeiras,0,59%,440,23,2,0,1,8
7140,26,Coritiba,Botafogo-RJ,4-2-3-1,4-1-4-1,Botafogo-RJ,1,2,26,Coritiba,4,45%,344,14,3,0,2,4,26,Botafogo-RJ,3,55%,409,18,1,0,2,11
7142,26,Vasco,Santos,4-2-3-1,4-2-3-1,Vasco,1,0,26,Vasco,2,35%,255,26,2,0,0,1,26,Santos,5,65%,453,15,0,0,1,2
7141,26,Bragantino,Athletico-PR,4-4-2,4-4-2,Athletico-PR,0,1,26,Bragantino,6,71%,506,8,2,0,6,17,26,Athletico-PR,1,29%,223,17,5,0,6,4
7143,26,Flamengo,Bahia,4-4-2,4-1-4-1,Flamengo,4,3,26,Flamengo,5,48%,379,17,1,1,2,7,26,Bahia,6,52%,396,22,3,1,1,8
7144,26,Fortaleza,Ceara,4-4-2,4-2-3-1,Ceara,0,2,26,Fortaleza,0,61%,402,18,1,1,0,5,26,Ceara,5,39%,266,17,1,0,0,1
7145,26,Corinthians,Goias,4-2-3-1,5-3-2,Corinthians,2,1,26,Corinthians,6,64%,537,11,1,0,5,12,26,Goias,7,36%,304,15,0,0,2,4
7147,27,Goias,Sport,5-3-2,4-2-3-1,Goias,1,0,27,Goias,3,38%,315,22,4,0,0,4,27,Sport,4,62%,500,18,1,0,4,5
7149,27,Fluminense,Sao Paulo,4-2-3-1,4-4-2,Sao Paulo,1,2,27,Fluminense,1,41%,401,17,3,0,0,0,27,Sao Paulo,5,59%,579,22,1,0,0,2
7150,27,Botafogo-RJ,Corinthians,4-2-3-1,4-2-3-1,Corinthians,0,2,27,Botafogo-RJ,1,46%,451,19,1,0,2,2,27,Corinthians,6,54%,508,20,1,0,2,7
